game_date,game_pk,bp_batters_faced,bp_strikeouts,bp_walks,bp_swings,bp_whiffs,bp_pitches,team,bp_K_pct,bp_BB_pct,bp_whiff_pct
2025-08-14,776748,7,2,0,13,5,19,ATL,0.2857142857142857,0.0,0.38461538461538464
2025-08-15,776738,9,2,0,20,5,39,ATL,0.2222222222222222,0.0,0.25
2025-08-16,776720,12,3,0,24,3,43,ATL,0.25,0.0,0.125
2025-08-17,776706,23,5,2,37,11,85,ATL,0.21739130434782608,0.08695652173913043,0.2972972972972973
2025-08-18,776696,32,6,4,66,14,127,ATL,0.1875,0.125,0.21212121212121213
2025-08-19,776687,16,3,1,33,12,65,ATL,0.1875,0.0625,0.36363636363636365
2025-08-20,776669,6,2,0,18,4,24,ATL,0.3333333333333333,0.0,0.2222222222222222
2025-08-22,776645,30,2,2,68,15,114,ATL,0.06666666666666667,0.06666666666666667,0.22058823529411764
2025-08-23,776626,21,2,1,37,6,80,ATL,0.09523809523809523,0.047619047619047616,0.16216216216216217
2025-08-24,776624,16,1,3,26,6,59,ATL,0.0625,0.1875,0.23076923076923078
2025-08-25,776600,4,2,0,11,3,23,ATL,0.5,0.0,0.2727272727272727
2025-08-26,776581,16,3,1,23,5,52,ATL,0.1875,0.0625,0.21739130434782608
2025-08-27,776565,8,1,0,10,0,17,ATL,0.125,0.0,0.0
2025-08-28,776560,29,3,4,54,7,116,ATL,0.10344827586206896,0.13793103448275862,0.12962962962962962
2025-08-29,776552,7,0,1,18,6,33,ATL,0.0,0.14285714285714285,0.3333333333333333
2025-08-30,776532,16,6,1,37,8,62,ATL,0.375,0.0625,0.21621621621621623
2025-08-31,776522,11,4,0,24,3,42,ATL,0.36363636363636365,0.0,0.125
2025-09-01,776506,20,5,0,41,7,83,ATL,0.25,0.0,0.17073170731707318
2025-09-02,776487,13,1,2,22,4,50,ATL,0.07692307692307693,0.15384615384615385,0.18181818181818182
2025-09-03,776473,8,3,2,17,2,37,ATL,0.375,0.25,0.11764705882352941
2025-09-05,776460,9,2,0,22,8,38,ATL,0.2222222222222222,0.0,0.36363636363636365
2025-09-06,776447,26,5,4,45,8,101,ATL,0.19230769230769232,0.15384615384615385,0.17777777777777778
2025-09-07,776428,35,5,2,65,15,120,ATL,0.14285714285714285,0.05714285714285714,0.23076923076923078
2025-09-08,776412,8,2,0,14,3,28,ATL,0.25,0.0,0.21428571428571427
2025-09-09,776402,14,4,3,23,6,58,ATL,0.2857142857142857,0.21428571428571427,0.2608695652173913
2025-09-10,776381,17,4,2,25,9,66,ATL,0.23529411764705882,0.11764705882352941,0.36
2025-09-12,776360,19,5,1,37,10,75,ATL,0.2631578947368421,0.05263157894736842,0.2702702702702703
2025-09-13,776346,16,4,2,30,8,65,ATL,0.25,0.125,0.26666666666666666
2025-09-14,776329,19,6,1,41,11,81,ATL,0.3157894736842105,0.05263157894736842,0.2682926829268293
2025-09-15,776315,10,3,3,27,5,53,ATL,0.3,0.3,0.18518518518518517
2025-09-16,776307,8,1,0,10,2,18,ATL,0.125,0.0,0.2
2025-09-16,777825,9,3,1,14,2,38,ATL,0.3333333333333333,0.1111111111111111,0.14285714285714285
2025-09-17,776286,18,4,0,37,10,68,ATL,0.2222222222222222,0.0,0.2702702702702703
2025-09-19,776268,6,2,0,14,4,22,ATL,0.3333333333333333,0.0,0.2857142857142857
2025-09-20,776258,15,4,0,32,9,58,ATL,0.26666666666666666,0.0,0.28125
2025-09-21,776238,19,4,2,39,8,74,ATL,0.21052631578947367,0.10526315789473684,0.20512820512820512
2025-09-22,776221,17,3,1,30,5,59,ATL,0.17647058823529413,0.058823529411764705,0.16666666666666666
2025-09-23,776219,11,5,1,20,4,41,ATL,0.45454545454545453,0.09090909090909091,0.2
2025-09-24,776200,8,2,0,14,5,26,ATL,0.25,0.0,0.35714285714285715
2025-09-26,776180,21,4,1,44,8,92,ATL,0.19047619047619047,0.047619047619047616,0.18181818181818182
2025-09-27,776156,13,2,2,24,5,55,ATL,0.15384615384615385,0.15384615384615385,0.20833333333333334
2025-09-28,776149,28,10,2,58,13,120,ATL,0.35714285714285715,0.07142857142857142,0.22413793103448276
2025-03-27,778556,12,1,4,16,2,51,BAL,0.08333333333333333,0.3333333333333333,0.125
2025-03-28,778549,22,4,2,36,8,87,BAL,0.18181818181818182,0.09090909090909091,0.2222222222222222
2025-03-29,778536,17,8,3,32,12,77,BAL,0.47058823529411764,0.17647058823529413,0.375
2025-03-30,778525,16,5,0,29,5,55,BAL,0.3125,0.0,0.1724137931034483
2025-03-31,778512,19,5,2,38,13,73,BAL,0.2631578947368421,0.10526315789473684,0.34210526315789475
2025-04-02,778483,13,4,3,33,10,67,BAL,0.3076923076923077,0.23076923076923078,0.30303030303030304
2025-04-03,778470,17,1,0,40,5,63,BAL,0.058823529411764705,0.0,0.125
2025-04-04,778455,18,4,1,39,6,80,BAL,0.2222222222222222,0.05555555555555555,0.15384615384615385
2025-04-05,778441,12,2,2,19,1,49,BAL,0.16666666666666666,0.16666666666666666,0.05263157894736842
2025-04-06,778422,7,3,1,9,4,29,BAL,0.42857142857142855,0.14285714285714285,0.4444444444444444
2025-04-07,778413,10,2,0,22,7,38,BAL,0.2,0.0,0.3181818181818182
2025-04-08,778396,9,1,2,12,1,35,BAL,0.1111111111111111,0.2222222222222222,0.08333333333333333
2025-04-09,778380,17,4,2,37,9,71,BAL,0.23529411764705882,0.11764705882352941,0.24324324324324326
2025-04-12,778362,16,3,3,28,5,55,BAL,0.1875,0.1875,0.17857142857142858
2025-04-13,778344,25,3,1,52,7,95,BAL,0.12,0.04,0.1346153846153846
2025-04-15,778317,16,2,0,32,6,61,BAL,0.125,0.0,0.1875
2025-04-16,778301,15,5,1,31,11,61,BAL,0.3333333333333333,0.06666666666666667,0.3548387096774194
2025-04-17,778292,9,4,1,19,8,41,BAL,0.4444444444444444,0.1111111111111111,0.42105263157894735
2025-04-18,778276,24,7,2,44,14,93,BAL,0.2916666666666667,0.08333333333333333,0.3181818181818182
2025-04-19,778262,26,4,6,46,9,102,BAL,0.15384615384615385,0.23076923076923078,0.1956521739130435
2025-04-20,778250,46,4,7,69,12,166,BAL,0.08695652173913043,0.15217391304347827,0.17391304347826086
2025-04-22,778222,11,3,0,23,1,40,BAL,0.2727272727272727,0.0,0.043478260869565216
2025-04-23,778204,5,0,1,11,3,22,BAL,0.0,0.2,0.2727272727272727
2025-04-24,778193,8,1,0,15,4,33,BAL,0.125,0.0,0.26666666666666666
2025-04-26,778168,15,5,1,33,7,56,BAL,0.3333333333333333,0.06666666666666667,0.21212121212121213
2025-04-26,778180,31,6,7,57,10,133,BAL,0.1935483870967742,0.22580645161290322,0.17543859649122806
2025-04-27,778155,12,2,1,20,3,41,BAL,0.16666666666666666,0.08333333333333333,0.15
2025-04-28,778140,17,7,0,32,11,67,BAL,0.4117647058823529,0.0,0.34375
2025-04-29,778133,30,7,2,56,16,122,BAL,0.23333333333333334,0.06666666666666667,0.2857142857142857
2025-04-30,778115,18,6,2,33,7,76,BAL,0.3333333333333333,0.1111111111111111,0.21212121212121213
2025-05-02,778093,7,2,0,17,4,33,BAL,0.2857142857142857,0.0,0.23529411764705882
2025-05-03,778072,14,2,1,19,3,47,BAL,0.14285714285714285,0.07142857142857142,0.15789473684210525
2025-05-04,778062,26,3,0,49,9,100,BAL,0.11538461538461539,0.0,0.1836734693877551
2025-05-06,778028,12,3,1,21,4,48,BAL,0.25,0.08333333333333333,0.19047619047619047
2025-05-07,778011,17,4,1,29,9,57,BAL,0.23529411764705882,0.058823529411764705,0.3103448275862069
2025-05-08,778007,8,3,3,16,5,41,BAL,0.375,0.375,0.3125
2025-05-09,777986,7,3,1,22,7,45,BAL,0.42857142857142855,0.14285714285714285,0.3181818181818182
2025-05-10,777973,15,4,3,24,5,69,BAL,0.26666666666666666,0.2,0.20833333333333334
2025-05-11,777961,13,5,0,21,8,46,BAL,0.38461538461538464,0.0,0.38095238095238093
2025-05-14,777924,14,4,2,27,8,57,BAL,0.2857142857142857,0.14285714285714285,0.2962962962962963
2025-05-14,777938,25,6,3,38,7,87,BAL,0.24,0.12,0.18421052631578946
2025-05-15,777911,11,4,2,24,10,53,BAL,0.36363636363636365,0.18181818181818182,0.4166666666666667
2025-05-16,777907,16,4,3,22,5,58,BAL,0.25,0.1875,0.22727272727272727
2025-05-17,777890,32,10,1,59,16,114,BAL,0.3125,0.03125,0.2711864406779661
2025-05-18,777873,14,6,0,30,9,59,BAL,0.42857142857142855,0.0,0.3
2025-05-19,777860,13,1,3,20,3,52,BAL,0.07692307692307693,0.23076923076923078,0.15
2025-05-20,777844,34,4,6,42,7,122,BAL,0.11764705882352941,0.17647058823529413,0.16666666666666666
2025-05-21,777826,18,5,2,40,12,75,BAL,0.2777777777777778,0.1111111111111111,0.3
2025-05-23,777815,30,1,5,48,6,119,BAL,0.03333333333333333,0.16666666666666666,0.125
2025-05-24,777790,12,2,1,23,7,46,BAL,0.16666666666666666,0.08333333333333333,0.30434782608695654
2025-05-24,777809,16,4,1,32,7,67,BAL,0.25,0.0625,0.21875
2025-05-25,777785,14,4,0,32,7,52,BAL,0.2857142857142857,0.0,0.21875
2025-05-26,777771,9,5,0,19,7,38,BAL,0.5555555555555556,0.0,0.3684210526315789
2025-05-27,777754,18,6,2,38,11,77,BAL,0.3333333333333333,0.1111111111111111,0.2894736842105263
2025-05-28,777740,19,7,2,27,8,72,BAL,0.3684210526315789,0.10526315789473684,0.2962962962962963
2025-05-30,777720,9,3,1,18,6,43,BAL,0.3333333333333333,0.1111111111111111,0.3333333333333333
2025-05-31,777699,15,4,4,21,6,59,BAL,0.26666666666666666,0.26666666666666666,0.2857142857142857
2025-06-01,777684,8,2,0,13,4,25,BAL,0.25,0.0,0.3076923076923077
2025-06-03,777655,8,3,0,16,2,31,BAL,0.375,0.0,0.125
2025-06-04,777645,14,6,2,24,12,59,BAL,0.42857142857142855,0.14285714285714285,0.5
2025-06-05,777628,10,5,0,19,8,33,BAL,0.5,0.0,0.42105263157894735
2025-06-06,777613,12,6,0,36,9,62,BAL,0.5,0.0,0.25
2025-06-07,777599,25,9,4,46,14,109,BAL,0.36,0.16,0.30434782608695654
2025-06-08,777588,13,3,0,19,1,44,BAL,0.23076923076923078,0.0,0.05263157894736842
2025-06-10,777573,15,3,0,31,7,57,BAL,0.2,0.0,0.22580645161290322
2025-06-11,777562,7,3,0,11,4,21,BAL,0.42857142857142855,0.0,0.36363636363636365
2025-06-12,777540,31,8,2,64,18,115,BAL,0.25806451612903225,0.06451612903225806,0.28125
2025-06-13,777539,13,5,0,29,7,53,BAL,0.38461538461538464,0.0,0.2413793103448276
2025-06-14,777519,18,6,3,37,12,76,BAL,0.3333333333333333,0.16666666666666666,0.32432432432432434
2025-06-15,777501,23,7,2,37,6,87,BAL,0.30434782608695654,0.08695652173913043,0.16216216216216217
2025-06-16,777484,12,8,0,21,12,42,BAL,0.6666666666666666,0.0,0.5714285714285714
2025-06-17,777477,16,3,1,33,8,55,BAL,0.1875,0.0625,0.24242424242424243
2025-06-18,777463,31,3,2,48,9,108,BAL,0.0967741935483871,0.06451612903225806,0.1875
2025-06-19,777446,14,6,3,28,7,70,BAL,0.42857142857142855,0.21428571428571427,0.25
2025-06-20,777438,19,5,2,43,11,90,BAL,0.2631578947368421,0.10526315789473684,0.2558139534883721
2025-06-21,777422,21,5,2,43,8,85,BAL,0.23809523809523808,0.09523809523809523,0.18604651162790697
2025-06-22,777406,14,2,2,26,3,57,BAL,0.14285714285714285,0.14285714285714285,0.11538461538461539
2025-06-23,777394,3,0,0,4,0,5,BAL,0.0,0.0,0.0
2025-06-24,777380,25,7,3,45,14,104,BAL,0.28,0.12,0.3111111111111111
2025-06-25,777365,20,3,1,37,7,74,BAL,0.15,0.05,0.1891891891891892
2025-06-27,777343,16,2,0,39,10,61,BAL,0.125,0.0,0.2564102564102564
2025-06-28,777330,36,5,6,64,16,135,BAL,0.1388888888888889,0.16666666666666666,0.25
2025-06-29,777317,9,4,1,17,7,40,BAL,0.4444444444444444,0.1111111111111111,0.4117647058823529
2025-06-30,777292,23,9,2,47,16,101,BAL,0.391304347826087,0.08695652173913043,0.3404255319148936
2025-07-01,777282,25,3,3,39,4,94,BAL,0.12,0.12,0.10256410256410256
2025-07-02,777268,12,3,1,23,6,48,BAL,0.25,0.08333333333333333,0.2608695652173913
2025-07-04,777252,10,1,0,16,2,31,BAL,0.1,0.0,0.125
2025-07-05,777237,23,8,3,43,16,92,BAL,0.34782608695652173,0.13043478260869565,0.37209302325581395
2025-07-06,777222,10,4,0,24,9,43,BAL,0.4,0.0,0.375
2025-07-08,777198,24,7,2,40,11,96,BAL,0.2916666666666667,0.08333333333333333,0.275
2025-07-10,777165,10,4,0,26,9,47,BAL,0.4,0.0,0.34615384615384615
2025-07-10,777181,11,4,1,19,8,43,BAL,0.36363636363636365,0.09090909090909091,0.42105263157894735
2025-07-11,777157,8,2,0,22,6,31,BAL,0.25,0.0,0.2727272727272727
2025-07-12,777141,14,0,0,16,1,38,BAL,0.0,0.0,0.0625
2025-07-13,777129,24,2,2,46,9,91,BAL,0.08333333333333333,0.08333333333333333,0.1956521739130435
2025-07-18,777110,15,3,2,24,4,57,BAL,0.2,0.13333333333333333,0.16666666666666666
2025-07-19,777095,8,0,2,18,2,35,BAL,0.0,0.25,0.1111111111111111
2025-07-20,777076,14,4,3,25,5,60,BAL,0.2857142857142857,0.21428571428571427,0.2
2025-07-21,777068,26,3,3,35,9,87,BAL,0.11538461538461539,0.11538461538461539,0.2571428571428571
2025-07-22,777056,19,3,4,26,6,75,BAL,0.15789473684210525,0.21052631578947367,0.23076923076923078
2025-07-23,777036,12,1,1,23,4,46,BAL,0.08333333333333333,0.08333333333333333,0.17391304347826086
2025-07-24,777019,9,4,0,18,8,39,BAL,0.4444444444444444,0.0,0.4444444444444444
2025-07-25,777020,11,5,1,20,10,40,BAL,0.45454545454545453,0.09090909090909091,0.5
2025-07-26,776999,8,2,1,14,6,28,BAL,0.25,0.125,0.42857142857142855
2025-07-27,776986,13,4,2,22,7,49,BAL,0.3076923076923077,0.15384615384615385,0.3181818181818182
2025-07-28,776966,18,4,1,27,4,59,BAL,0.2222222222222222,0.05555555555555555,0.14814814814814814
2025-07-29,776962,13,3,3,24,7,56,BAL,0.23076923076923078,0.23076923076923078,0.2916666666666667
2025-07-29,778372,11,1,0,23,1,35,BAL,0.09090909090909091,0.0,0.043478260869565216
2025-07-30,776948,21,2,2,38,6,74,BAL,0.09523809523809523,0.09523809523809523,0.15789473684210525
2025-08-02,776902,18,6,3,36,7,71,BAL,0.3333333333333333,0.16666666666666666,0.19444444444444445
2025-08-03,776888,16,4,0,40,5,67,BAL,0.25,0.0,0.125
2025-08-04,776877,17,2,1,32,10,62,BAL,0.11764705882352941,0.058823529411764705,0.3125
2025-08-05,776868,8,3,0,17,7,35,BAL,0.375,0.0,0.4117647058823529
2025-08-06,776851,10,5,1,24,6,44,BAL,0.5,0.1,0.25
2025-08-08,776831,8,1,0,13,3,26,BAL,0.125,0.0,0.23076923076923078
2025-08-09,776811,28,7,3,58,19,118,BAL,0.25,0.10714285714285714,0.3275862068965517
2025-08-10,776804,13,6,2,26,7,60,BAL,0.46153846153846156,0.15384615384615385,0.2692307692307692
2025-08-12,776776,4,0,0,14,2,23,BAL,0.0,0.0,0.14285714285714285
2025-08-13,776761,9,2,1,14,3,28,BAL,0.2222222222222222,0.1111111111111111,0.21428571428571427
2025-08-14,776750,18,2,2,31,8,69,BAL,0.1111111111111111,0.1111111111111111,0.25806451612903225
2025-08-15,776733,3,1,0,6,3,10,BAL,0.3333333333333333,0.0,0.5
2025-08-16,776722,46,15,5,82,30,178,BAL,0.32608695652173914,0.10869565217391304,0.36585365853658536
2025-08-17,776705,9,5,0,19,8,30,BAL,0.5555555555555556,0.0,0.42105263157894735
2025-08-18,776695,9,1,1,17,2,41,BAL,0.1111111111111111,0.1111111111111111,0.11764705882352941
2025-08-19,776684,27,5,6,34,13,96,BAL,0.18518518518518517,0.2222222222222222,0.38235294117647056
2025-08-21,776655,15,1,1,29,6,53,BAL,0.06666666666666667,0.06666666666666667,0.20689655172413793
2025-08-22,776643,21,4,2,31,8,60,BAL,0.19047619047619047,0.09523809523809523,0.25806451612903225
2025-08-23,776629,17,1,1,25,6,44,BAL,0.058823529411764705,0.058823529411764705,0.24
2025-08-24,776612,9,3,0,14,5,31,BAL,0.3333333333333333,0.0,0.35714285714285715
2025-08-25,776604,10,5,0,16,4,43,BAL,0.5,0.0,0.25
2025-08-26,776591,15,1,1,29,7,57,BAL,0.06666666666666667,0.06666666666666667,0.2413793103448276
2025-08-27,776579,25,4,1,50,12,97,BAL,0.16,0.04,0.24
2025-08-28,776564,14,3,1,24,7,51,BAL,0.21428571428571427,0.07142857142857142,0.2916666666666667
2025-08-29,776533,28,7,2,43,8,102,BAL,0.25,0.07142857142857142,0.18604651162790697
2025-08-30,776516,8,2,1,10,2,26,BAL,0.25,0.125,0.2
2025-08-31,776507,26,2,6,49,7,98,BAL,0.07692307692307693,0.23076923076923078,0.14285714285714285
2025-09-01,776494,20,4,1,40,10,73,BAL,0.2,0.05,0.25
2025-09-02,776480,16,2,3,26,5,69,BAL,0.125,0.1875,0.19230769230769232
2025-09-03,776465,14,7,0,28,11,54,BAL,0.5,0.0,0.39285714285714285
2025-09-05,776454,25,4,3,44,10,96,BAL,0.16,0.12,0.22727272727272727
2025-09-06,776443,14,1,0,25,3,52,BAL,0.07142857142857142,0.0,0.12
2025-09-07,776427,24,5,4,51,13,103,BAL,0.20833333333333334,0.16666666666666666,0.2549019607843137
2025-09-09,776401,15,4,3,32,9,70,BAL,0.26666666666666666,0.2,0.28125
2025-09-10,776387,13,4,2,35,11,73,BAL,0.3076923076923077,0.15384615384615385,0.3142857142857143
2025-09-11,776372,15,5,1,25,7,57,BAL,0.3333333333333333,0.06666666666666667,0.28
2025-09-12,776353,17,1,1,39,3,68,BAL,0.058823529411764705,0.058823529411764705,0.07692307692307693
2025-09-13,776343,18,1,2,30,3,61,BAL,0.05555555555555555,0.1111111111111111,0.1
2025-09-14,776322,28,3,1,52,7,103,BAL,0.10714285714285714,0.03571428571428571,0.1346153846153846
2025-09-15,776314,12,6,0,28,10,48,BAL,0.5,0.0,0.35714285714285715
2025-09-16,776306,16,6,2,36,14,76,BAL,0.375,0.125,0.3888888888888889
2025-09-17,776285,10,2,0,24,5,38,BAL,0.2,0.0,0.20833333333333334
2025-09-18,776278,19,6,4,31,11,79,BAL,0.3157894736842105,0.21052631578947367,0.3548387096774194
2025-09-19,776273,13,4,1,20,6,42,BAL,0.3076923076923077,0.07692307692307693,0.3
2025-09-20,776257,21,7,2,37,12,83,BAL,0.3333333333333333,0.09523809523809523,0.32432432432432434
2025-09-21,776240,24,8,2,38,13,90,BAL,0.3333333333333333,0.08333333333333333,0.34210526315789475
2025-09-23,776223,10,2,1,19,5,38,BAL,0.2,0.1,0.2631578947368421
2025-09-24,776203,19,4,0,33,10,60,BAL,0.21052631578947367,0.0,0.30303030303030304
2025-09-25,776191,15,5,0,38,12,55,BAL,0.3333333333333333,0.0,0.3157894736842105
2025-09-26,776174,22,4,2,38,7,87,BAL,0.18181818181818182,0.09090909090909091,0.18421052631578946
2025-09-27,776162,16,4,3,24,4,58,BAL,0.25,0.1875,0.16666666666666666
2025-09-28,776140,15,4,3,25,5,66,BAL,0.26666666666666666,0.2,0.2
2025-03-27,778553,14,3,0,23,7,47,BOS,0.21428571428571427,0.0,0.30434782608695654
2025-03-28,778550,8,1,0,12,0,25,BOS,0.125,0.0,0.0
2025-03-29,778531,13,2,1,25,4,48,BOS,0.15384615384615385,0.07692307692307693,0.16
2025-03-30,778516,6,1,0,12,3,16,BOS,0.16666666666666666,0.0,0.25
2025-03-31,778512,20,3,1,22,3,57,BOS,0.15,0.05,0.13636363636363635
2025-04-02,778483,4,1,1,7,3,18,BOS,0.25,0.25,0.42857142857142855
2025-04-03,778470,18,5,1,42,13,86,BOS,0.2777777777777778,0.05555555555555555,0.30952380952380953
2025-04-04,778463,20,5,1,37,10,83,BOS,0.25,0.05,0.2702702702702703
2025-04-06,778432,19,1,1,31,3,75,BOS,0.05263157894736842,0.05263157894736842,0.0967741935483871
2025-04-06,778443,24,7,3,51,17,101,BOS,0.2916666666666667,0.125,0.3333333333333333
2025-04-07,778426,16,1,1,27,3,60,BOS,0.0625,0.0625,0.1111111111111111
2025-04-08,778404,16,3,1,28,4,57,BOS,0.1875,0.0625,0.14285714285714285
2025-04-09,778386,14,2,0,26,5,43,BOS,0.14285714285714285,0.0,0.19230769230769232
2025-04-10,778377,17,4,1,36,11,71,BOS,0.23529411764705882,0.058823529411764705,0.3055555555555556
2025-04-11,778366,21,3,2,35,9,68,BOS,0.14285714285714285,0.09523809523809523,0.2571428571428571
2025-04-12,778349,14,4,2,27,6,56,BOS,0.2857142857142857,0.14285714285714285,0.2222222222222222
2025-04-13,778338,8,3,0,25,8,40,BOS,0.375,0.0,0.32
2025-04-14,778328,24,8,2,51,11,111,BOS,0.3333333333333333,0.08333333333333333,0.21568627450980393
2025-04-15,778319,17,7,1,31,17,68,BOS,0.4117647058823529,0.058823529411764705,0.5483870967741935
2025-04-16,778298,14,9,0,30,11,55,BOS,0.6428571428571429,0.0,0.36666666666666664
2025-04-18,778275,13,0,1,19,3,41,BOS,0.0,0.07692307692307693,0.15789473684210525
2025-04-19,778264,17,5,2,30,6,64,BOS,0.29411764705882354,0.11764705882352941,0.2
2025-04-20,778245,19,1,0,28,7,62,BOS,0.05263157894736842,0.0,0.25
2025-04-21,778238,8,2,0,18,9,28,BOS,0.25,0.0,0.5
2025-04-22,778224,17,2,3,28,9,71,BOS,0.11764705882352941,0.17647058823529413,0.32142857142857145
2025-04-23,778207,21,4,3,51,9,108,BOS,0.19047619047619047,0.14285714285714285,0.17647058823529413
2025-04-24,778196,18,4,3,36,11,71,BOS,0.2222222222222222,0.16666666666666666,0.3055555555555556
2025-04-26,778169,10,4,1,25,7,46,BOS,0.4,0.1,0.28
2025-04-26,778179,12,5,0,23,10,36,BOS,0.4166666666666667,0.0,0.43478260869565216
2025-04-27,778157,12,5,1,21,7,45,BOS,0.4166666666666667,0.08333333333333333,0.3333333333333333
2025-04-29,778127,6,2,0,13,5,23,BOS,0.3333333333333333,0.0,0.38461538461538464
2025-04-30,778114,17,1,0,35,7,64,BOS,0.058823529411764705,0.0,0.2
2025-05-01,778095,7,0,1,15,4,29,BOS,0.0,0.14285714285714285,0.26666666666666666
2025-05-02,778089,8,4,0,9,3,26,BOS,0.5,0.0,0.3333333333333333
2025-05-03,778073,13,2,0,31,7,55,BOS,0.15384615384615385,0.0,0.22580645161290322
2025-05-04,778063,18,4,1,34,9,59,BOS,0.2222222222222222,0.05555555555555555,0.2647058823529412
2025-05-06,778037,23,7,1,47,12,106,BOS,0.30434782608695654,0.043478260869565216,0.2553191489361702
2025-05-07,778018,16,3,1,31,9,55,BOS,0.1875,0.0625,0.2903225806451613
2025-05-08,778006,16,2,1,28,7,55,BOS,0.125,0.0625,0.25
2025-05-09,777990,22,6,3,41,9,96,BOS,0.2727272727272727,0.13636363636363635,0.21951219512195122
2025-05-10,777977,8,2,0,13,3,26,BOS,0.25,0.0,0.23076923076923078
2025-05-11,777965,10,2,0,22,9,33,BOS,0.2,0.0,0.4090909090909091
2025-05-12,777951,27,4,0,54,10,98,BOS,0.14814814814814814,0.0,0.18518518518518517
2025-05-13,777940,24,9,1,53,17,111,BOS,0.375,0.041666666666666664,0.32075471698113206
2025-05-14,777927,13,3,1,18,4,40,BOS,0.23076923076923078,0.07692307692307693,0.2222222222222222
2025-05-16,777908,11,1,5,17,4,53,BOS,0.09090909090909091,0.45454545454545453,0.23529411764705882
2025-05-17,777893,21,5,3,39,8,94,BOS,0.23809523809523808,0.14285714285714285,0.20512820512820512
2025-05-18,777876,20,4,2,34,5,79,BOS,0.2,0.1,0.14705882352941177
2025-05-19,777856,16,5,2,23,5,60,BOS,0.3125,0.125,0.21739130434782608
2025-05-20,777851,24,3,2,37,6,80,BOS,0.125,0.08333333333333333,0.16216216216216217
2025-05-21,777831,19,2,3,31,9,79,BOS,0.10526315789473684,0.15789473684210525,0.2903225806451613
2025-05-23,777815,25,4,2,43,7,77,BOS,0.16,0.08,0.16279069767441862
2025-05-24,777790,11,1,4,20,5,59,BOS,0.09090909090909091,0.36363636363636365,0.25
2025-05-24,777809,24,5,3,39,8,104,BOS,0.20833333333333334,0.125,0.20512820512820512
2025-05-25,777785,17,2,1,31,7,58,BOS,0.11764705882352941,0.058823529411764705,0.22580645161290322
2025-05-26,777764,8,1,2,10,1,28,BOS,0.125,0.25,0.1
2025-05-27,777747,28,6,3,52,13,111,BOS,0.21428571428571427,0.10714285714285714,0.25
2025-05-28,777736,23,3,2,42,6,96,BOS,0.13043478260869565,0.08695652173913043,0.14285714285714285
2025-05-30,777719,16,5,1,29,12,69,BOS,0.3125,0.0625,0.41379310344827586
2025-05-31,777706,8,3,0,13,2,27,BOS,0.375,0.0,0.15384615384615385
2025-06-01,777692,7,2,1,15,4,28,BOS,0.2857142857142857,0.14285714285714285,0.26666666666666666
2025-06-02,777670,29,5,2,51,10,100,BOS,0.1724137931034483,0.06896551724137931,0.19607843137254902
2025-06-03,777667,14,2,1,18,4,47,BOS,0.14285714285714285,0.07142857142857142,0.2222222222222222
2025-06-04,777649,28,7,3,55,14,113,BOS,0.25,0.10714285714285714,0.2545454545454545
2025-06-06,777627,26,8,2,52,12,97,BOS,0.3076923076923077,0.07692307692307693,0.23076923076923078
2025-06-07,777605,12,6,2,21,10,47,BOS,0.5,0.16666666666666666,0.47619047619047616
2025-06-08,777593,24,6,6,35,10,101,BOS,0.25,0.25,0.2857142857142857
2025-06-09,777584,25,4,4,40,11,102,BOS,0.16,0.16,0.275
2025-06-10,777565,9,3,0,14,2,29,BOS,0.3333333333333333,0.0,0.14285714285714285
2025-06-11,777561,9,3,1,20,6,39,BOS,0.3333333333333333,0.1111111111111111,0.3
2025-06-13,777537,4,1,0,18,1,31,BOS,0.25,0.0,0.05555555555555555
2025-06-14,777516,15,3,2,20,6,49,BOS,0.2,0.13333333333333333,0.3
2025-06-15,777500,7,3,0,12,4,24,BOS,0.42857142857142855,0.0,0.3333333333333333
2025-06-16,777486,13,5,3,20,11,48,BOS,0.38461538461538464,0.23076923076923078,0.55
2025-06-17,777473,17,4,2,24,6,63,BOS,0.23529411764705882,0.11764705882352941,0.25
2025-06-18,777453,9,2,1,18,5,35,BOS,0.2222222222222222,0.1111111111111111,0.2777777777777778
2025-06-20,777425,20,7,3,44,16,94,BOS,0.35,0.15,0.36363636363636365
2025-06-21,777417,6,1,0,12,2,20,BOS,0.16666666666666666,0.0,0.16666666666666666
