game_date,game_pk,batters_faced,strikeouts,walks,swings,whiffs,pitches,pitcher_team,home_team,away_team,pitcher_name,mlbam_id,K_pct,BB_pct,whiff_pct
2026-05-20,823703,22,9,0,52,17,99,MIN,MIN,HOU,Joe Ryan,657746,0.4090909090909091,0.0,0.3269230769230769
2026-05-26,824597,30,9,0,55,12,98,MIN,CWS,MIN,Joe Ryan,657746,0.3,0.0,0.21818181818181817
2026-06-01,823702,27,9,0,51,9,98,MIN,MIN,CWS,Joe Ryan,657746,0.3333333333333333,0.0,0.17647058823529413
2026-06-06,823697,26,5,2,47,6,103,MIN,MIN,KC,Joe Ryan,657746,0.19230769230769232,0.07692307692307693,0.1276595744680851
2026-06-12,823695,24,8,0,46,12,102,MIN,MIN,STL,Joe Ryan,657746,0.3333333333333333,0.0,0.2608695652173913
2026-06-18,822889,20,7,2,49,10,97,MIN,TEX,MIN,Joe Ryan,657746,0.35,0.1,0.20408163265306123
2026-06-24,823691,27,9,1,49,15,98,MIN,MIN,LAD,Joe Ryan,657746,0.3333333333333333,0.037037037037037035,0.30612244897959184
2026-06-30,824175,21,5,3,42,8,91,MIN,HOU,MIN,Joe Ryan,657746,0.23809523809523808,0.14285714285714285,0.19047619047619047
2026-03-27,824946,23,6,3,38,9,88,ATL,ATL,KC,Chris Sale,519242,0.2608695652173913,0.13043478260869565,0.23684210526315788
2026-04-01,824940,19,3,0,41,9,79,ATL,ATL,ATH,Chris Sale,519242,0.15789473684210525,0.0,0.21951219512195122
2026-04-06,824052,21,7,2,38,12,77,ATL,LAA,ATL,Chris Sale,519242,0.3333333333333333,0.09523809523809523,0.3157894736842105
2026-04-12,824938,26,6,1,47,8,97,ATL,ATL,CLE,Chris Sale,519242,0.23076923076923078,0.038461538461538464,0.1702127659574468
2026-04-18,823474,26,7,1,55,14,101,ATL,PHI,ATL,Chris Sale,519242,0.2692307692307692,0.038461538461538464,0.2545454545454545
2026-04-26,824934,22,9,2,46,12,100,ATL,ATL,PHI,Chris Sale,519242,0.4090909090909091,0.09090909090909091,0.2608695652173913
2026-05-02,824365,27,11,3,58,19,102,ATL,COL,ATL,Chris Sale,519242,0.4074074074074074,0.1111111111111111,0.3275862068965517
2026-05-08,823957,27,7,0,56,16,102,ATL,LAD,ATL,Chris Sale,519242,0.25925925925925924,0.0,0.2857142857142857
2026-05-14,824926,25,8,2,49,14,100,ATL,ATL,CHC,Chris Sale,519242,0.32,0.08,0.2857142857142857
2026-05-20,823866,25,8,0,49,17,96,ATL,MIA,ATL,Chris Sale,519242,0.32,0.0,0.3469387755102041
2026-05-28,824757,25,8,3,45,16,96,ATL,BOS,ATL,Chris Sale,519242,0.32,0.12,0.35555555555555557
2026-06-04,824919,29,6,2,48,13,108,ATL,ATL,TOR,Chris Sale,519242,0.20689655172413793,0.06896551724137931,0.2708333333333333
2026-06-10,824590,25,6,1,48,10,104,ATL,CWS,ATL,Chris Sale,519242,0.24,0.04,0.20833333333333334
2026-06-20,824909,23,7,1,42,11,101,ATL,ATL,MIL,Chris Sale,519242,0.30434782608695654,0.043478260869565216,0.2619047619047619
2026-06-28,823204,26,10,1,55,16,94,ATL,SF,ATL,Chris Sale,519242,0.38461538461538464,0.038461538461538464,0.2909090909090909
2026-03-26,823486,21,10,0,45,12,87,PHI,PHI,TEX,Cristopher S\xc3\xa1nchez,650911,0.47619047619047616,0.0,0.26666666666666666
2026-04-01,823483,24,7,4,44,12,97,PHI,PHI,WSH,Cristopher S\xc3\xa1nchez,650911,0.2916666666666667,0.16666666666666666,0.2727272727272727
2026-04-07,823235,24,6,0,52,12,92,PHI,SF,PHI,Cristopher S\xc3\xa1nchez,650911,0.25,0.0,0.23076923076923078
2026-04-13,823481,26,8,3,40,15,96,PHI,PHI,CHC,Cristopher S\xc3\xa1nchez,650911,0.3076923076923077,0.11538461538461539,0.375
2026-04-18,823474,28,8,1,47,17,93,PHI,PHI,ATL,Cristopher S\xc3\xa1nchez,650911,0.2857142857142857,0.03571428571428571,0.3617021276595745
2026-04-23,824689,30,4,2,50,13,99,PHI,CHC,PHI,Cristopher S\xc3\xa1nchez,650911,0.13333333333333333,0.06666666666666667,0.26
2026-04-30,823472,27,7,3,39,7,85,PHI,PHI,SF,Cristopher S\xc3\xa1nchez,650911,0.25925925925925924,0.1111111111111111,0.1794871794871795
2026-05-05,823469,29,10,1,54,22,97,PHI,PHI,ATH,Cristopher S\xc3\xa1nchez,650911,0.3448275862068966,0.034482758620689655,0.4074074074074074
2026-05-10,823463,27,7,0,52,14,103,PHI,PHI,COL,Cristopher S\xc3\xa1nchez,650911,0.25925925925925924,0.0,0.2692307692307692
2026-05-16,823382,32,13,0,48,15,108,PHI,PIT,PHI,Cristopher S\xc3\xa1nchez,650911,0.40625,0.0,0.3125
2026-05-22,823461,28,6,2,46,20,96,PHI,PHI,CLE,Cristopher S\xc3\xa1nchez,650911,0.21428571428571427,0.07142857142857142,0.43478260869565216
2026-05-27,823295,27,9,0,50,15,100,PHI,SD,PHI,Cristopher S\xc3\xa1nchez,650911,0.3333333333333333,0.0,0.3
2026-06-03,823456,26,8,1,46,15,84,PHI,PHI,SD,Cristopher S\xc3\xa1nchez,650911,0.3076923076923077,0.038461538461538464,0.32608695652173914
2026-06-08,822806,26,10,1,59,17,107,PHI,TOR,PHI,Cristopher S\xc3\xa1nchez,650911,0.38461538461538464,0.038461538461538464,0.288135593220339
2026-06-14,823777,25,3,1,51,8,98,PHI,MIL,PHI,Cristopher S\xc3\xa1nchez,650911,0.12,0.04,0.1568627450980392
2026-06-20,823447,24,5,1,44,9,91,PHI,PHI,NYM,Cristopher S\xc3\xa1nchez,650911,0.20833333333333334,0.041666666666666664,0.20454545454545456
2026-06-25,822717,25,6,1,50,16,92,PHI,WSH,PHI,Cristopher S\xc3\xa1nchez,650911,0.24,0.04,0.32
2026-06-30,823445,26,9,2,55,22,92,PHI,PHI,PIT,Cristopher S\xc3\xa1nchez,650911,0.34615384615384615,0.07692307692307693,0.4
2026-03-30,823972,18,4,2,34,8,78,LAD,LAD,CLE,Roki Sasaki,808963,0.2222222222222222,0.1111111111111111,0.23529411764705882
2026-04-05,822756,23,5,3,44,12,90,LAD,WSH,LAD,Roki Sasaki,808963,0.21739130434782608,0.13043478260869565,0.2727272727272727
2026-04-12,823966,22,6,5,40,14,94,LAD,LAD,TEX,Roki Sasaki,808963,0.2727272727272727,0.22727272727272727,0.35
2026-04-19,824371,22,2,2,36,7,78,LAD,COL,LAD,Roki Sasaki,808963,0.09090909090909091,0.09090909090909091,0.19444444444444445
2026-04-25,823960,23,5,1,47,14,99,LAD,LAD,CHC,Roki Sasaki,808963,0.21739130434782608,0.043478260869565216,0.2978723404255319
2026-05-02,823067,26,4,2,50,10,104,LAD,STL,LAD,Roki Sasaki,808963,0.15384615384615385,0.07692307692307693,0.2
2026-05-11,823953,23,5,1,45,11,91,LAD,LAD,SF,Roki Sasaki,808963,0.21739130434782608,0.043478260869565216,0.24444444444444444
2026-05-17,824034,24,8,0,56,16,91,LAD,LAA,LAD,Roki Sasaki,808963,0.3333333333333333,0.0,0.2857142857142857
2026-05-23,823787,21,4,2,43,8,87,LAD,MIL,LAD,Roki Sasaki,808963,0.19047619047619047,0.09523809523809523,0.18604651162790697
2026-05-30,823945,20,7,1,51,18,84,LAD,LAD,PHI,Roki Sasaki,808963,0.35,0.05,0.35294117647058826
2026-06-05,823943,25,10,2,50,17,98,LAD,LAD,LAA,Roki Sasaki,808963,0.4,0.08,0.34
2026-06-12,824588,23,4,3,47,10,91,LAD,CWS,LAD,Roki Sasaki,808963,0.17391304347826086,0.13043478260869565,0.2127659574468085
2026-06-19,823936,21,6,1,48,16,90,LAD,LAD,BAL,Roki Sasaki,808963,0.2857142857142857,0.047619047619047616,0.3333333333333333
2026-06-26,823285,20,2,5,34,6,81,LAD,SD,LAD,Roki Sasaki,808963,0.1,0.25,0.17647058823529413
2026-03-31,822836,22,4,1,46,8,83,TOR,TOR,COL,Max Scherzer,453286,0.18181818181818182,0.045454545454545456,0.17391304347826086
2026-04-06,822832,9,2,1,19,4,36,TOR,TOR,LAD,Max Scherzer,453286,0.2222222222222222,0.1111111111111111,0.21052631578947367
2026-04-12,822828,15,3,2,30,4,68,TOR,TOR,MIN,Max Scherzer,453286,0.2,0.13333333333333333,0.13333333333333333
2026-04-18,825098,22,0,1,39,5,74,TOR,AZ,TOR,Max Scherzer,453286,0.0,0.045454545454545456,0.1282051282051282
2026-04-24,822827,16,0,3,39,1,83,TOR,TOR,CLE,Max Scherzer,453286,0.0,0.1875,0.02564102564102564
2026-06-10,822804,18,4,3,44,11,82,TOR,TOR,PHI,Max Scherzer,453286,0.2222222222222222,0.16666666666666666,0.25
2026-03-27,823243,17,8,0,41,13,69,NYY,SF,NYY,Cam Schlittler,693645,0.47058823529411764,0.0,0.3170731707317073
2026-04-01,823157,21,7,0,44,13,79,NYY,SEA,NYY,Cam Schlittler,693645,0.3333333333333333,0.0,0.29545454545454547
2026-04-07,823567,20,7,0,39,13,84,NYY,NYY,ATH,Cam Schlittler,693645,0.35,0.0,0.3333333333333333
2026-04-12,822998,23,8,1,55,17,86,NYY,TB,NYY,Cam Schlittler,693645,0.34782608695652173,0.043478260869565216,0.3090909090909091
2026-04-17,823559,24,6,2,55,13,93,NYY,NYY,KC,Cam Schlittler,693645,0.25,0.08333333333333333,0.23636363636363636
2026-04-23,824770,28,5,1,56,8,96,NYY,BOS,NYY,Cam Schlittler,693645,0.17857142857142858,0.03571428571428571,0.14285714285714285
2026-04-28,822908,23,8,2,50,17,93,NYY,TEX,NYY,Cam Schlittler,693645,0.34782608695652173,0.08695652173913043,0.34
2026-05-04,823552,25,4,3,48,11,95,NYY,NYY,BAL,Cam Schlittler,693645,0.16,0.12,0.22916666666666666
2026-05-09,823792,21,6,0,52,11,97,NYY,MIL,NYY,Cam Schlittler,693645,0.2857142857142857,0.0,0.21153846153846154
2026-05-15,823629,24,9,2,50,17,106,NYY,NYM,NYY,Cam Schlittler,693645,0.375,0.08333333333333333,0.34
2026-05-20,823547,27,7,2,61,14,106,NYY,NYY,TOR,Cam Schlittler,693645,0.25925925925925924,0.07407407407407407,0.22950819672131148
2026-05-26,824106,22,6,0,35,6,77,NYY,KC,NYY,Cam Schlittler,693645,0.2727272727272727,0.0,0.17142857142857143
2026-06-02,823541,20,3,0,36,5,76,NYY,NYY,CLE,Cam Schlittler,693645,0.15,0.0,0.1388888888888889
2026-06-07,823537,22,5,1,45,7,92,NYY,NYY,BOS,Cam Schlittler,693645,0.22727272727272727,0.045454545454545456,0.15555555555555556
2026-06-13,822802,29,7,4,54,10,101,NYY,TOR,NYY,Cam Schlittler,693645,0.2413793103448276,0.13793103448275862,0.18518518518518517
2026-06-19,823534,23,12,0,49,13,96,NYY,NYY,CIN,Cam Schlittler,693645,0.5217391304347826,0.0,0.2653061224489796
2026-06-25,824747,25,9,2,50,16,92,NYY,BOS,NYY,Cam Schlittler,693645,0.36,0.08,0.32
2026-06-30,823528,20,5,1,42,6,85,NYY,NYY,DET,Cam Schlittler,693645,0.25,0.05,0.14285714285714285
2026-04-14,824616,20,4,4,31,6,82,CWS,CWS,TB,Noah Schultz,702273,0.2,0.2,0.1935483870967742
2026-04-19,825018,18,6,1,33,8,82,CWS,ATH,CWS,Noah Schultz,702273,0.3333333333333333,0.05555555555555555,0.24242424242424243
2026-04-25,824613,25,8,4,32,10,85,CWS,CWS,WSH,Noah Schultz,702273,0.32,0.16,0.3125
2026-05-01,823309,22,2,3,38,6,87,CWS,SD,CWS,Noah Schultz,702273,0.09090909090909091,0.13636363636363635,0.15789473684210525
2026-05-06,824036,21,3,4,32,11,79,CWS,LAA,CWS,Noah Schultz,702273,0.14285714285714285,0.19047619047619047,0.34375
2026-05-13,824603,19,3,5,25,4,76,CWS,CWS,KC,Noah Schultz,702273,0.15789473684210525,0.2631578947368421,0.16
2026-05-18,823137,23,6,0,40,7,91,CWS,SEA,CWS,Noah Schultz,702273,0.2608695652173913,0.0,0.175
2026-05-24,823220,20,1,1,33,1,70,CWS,SF,CWS,Noah Schultz,702273,0.05,0.05,0.030303030303030304
2026-07-01,824818,18,7,4,43,14,87,CWS,BAL,CWS,Noah Schultz,702273,0.3888888888888889,0.2222222222222222,0.32558139534883723
2026-04-23,823639,10,1,5,13,2,43,NYM,NYM,MIN,Christian Scott,681035,0.1,0.5,0.15384615384615385
2026-05-01,824041,19,8,0,43,9,74,NYM,LAA,NYM,Christian Scott,681035,0.42105263157894735,0.0,0.20930232558139536
2026-05-07,824362,19,6,2,43,11,82,NYM,COL,NYM,Christian Scott,681035,0.3157894736842105,0.10526315789473684,0.2558139534883721
2026-05-13,823631,22,5,2,48,9,89,NYM,NYM,DET,Christian Scott,681035,0.22727272727272727,0.09090909090909091,0.1875
2026-05-18,822734,20,5,3,40,7,81,NYM,WSH,NYM,Christian Scott,681035,0.25,0.15,0.175
2026-05-24,823861,24,5,2,39,8,94,NYM,MIA,NYM,Christian Scott,681035,0.20833333333333334,0.08333333333333333,0.20512820512820512
2026-05-30,823622,21,8,2,41,10,97,NYM,NYM,MIA,Christian Scott,681035,0.38095238095238093,0.09523809523809523,0.24390243902439024
2026-06-05,823293,21,3,2,45,8,98,NYM,SD,NYM,Christian Scott,681035,0.14285714285714285,0.09523809523809523,0.17777777777777778
2026-06-11,823619,22,6,1,44,13,88,NYM,NYM,STL,Christian Scott,681035,0.2727272727272727,0.045454545454545456,0.29545454545454547
2026-06-27,823609,18,6,2,40,17,82,NYM,NYM,PHI,Christian Scott,681035,0.3333333333333333,0.1111111111111111,0.425
2026-03-31,823077,25,9,3,46,15,92,NYM,STL,NYM,Kodai Senga,673540,0.36,0.12,0.32608695652173914
2026-04-05,823238,22,7,2,37,10,88,NYM,SF,NYM,Kodai Senga,673540,0.3181818181818182,0.09090909090909091,0.2702702702702703
2026-04-11,823644,17,3,2,32,6,72,NYM,NYM,ATH,Kodai Senga,673540,0.17647058823529413,0.11764705882352941,0.1875
2026-04-17,824693,18,3,3,28,9,66,NYM,CHC,NYM,Kodai Senga,673540,0.16666666666666666,0.16666666666666666,0.32142857142857145
2026-04-26,823637,15,1,3,25,4,50,NYM,NYM,COL,Kodai Senga,673540,0.06666666666666667,0.2,0.16
2026-06-16,824504,17,4,4,37,11,82,NYM,CIN,NYM,Kodai Senga,673540,0.23529411764705882,0.23529411764705882,0.2972972972972973
2026-06-23,823614,20,6,5,43,12,98,NYM,NYM,CHC,Kodai Senga,673540,0.3,0.25,0.27906976744186046
2026-06-28,823608,20,4,1,46,10,80,NYM,NYM,PHI,Kodai Senga,673540,0.2,0.05,0.21739130434782608
2026-03-27,822839,20,3,3,43,7,84,ATH,TOR,ATH,Luis Severino,622663,0.15,0.15,0.16279069767441862
2026-04-01,824940,18,7,5,38,10,91,ATH,ATL,ATH,Luis Severino,622663,0.3888888888888889,0.2777777777777778,0.2631578947368421
2026-04-08,823564,22,7,5,39,10,100,ATH,NYY,ATH,Luis Severino,622663,0.3181818181818182,0.22727272727272727,0.2564102564102564
2026-04-13,825024,26,7,3,37,10,94,ATH,ATH,TEX,Luis Severino,622663,0.2692307692307692,0.11538461538461539,0.2702702702702703
2026-04-18,825020,25,3,4,41,5,96,ATH,ATH,CWS,Luis Severino,622663,0.12,0.16,0.12195121951219512
2026-04-24,822909,26,5,1,54,8,98,ATH,TEX,ATH,Luis Severino,622663,0.19230769230769232,0.038461538461538464,0.14814814814814814
2026-04-29,825015,25,8,2,52,11,103,ATH,ATH,KC,Luis Severino,622663,0.32,0.08,0.21153846153846154
2026-05-05,823469,24,3,2,48,9,102,ATH,PHI,ATH,Luis Severino,622663,0.125,0.08333333333333333,0.1875
2026-05-10,824845,25,4,4,41,6,102,ATH,BAL,ATH,Luis Severino,622663,0.16,0.16,0.14634146341463414
2026-05-16,825007,30,7,2,56,10,96,ATH,ATH,SF,Luis Severino,622663,0.23333333333333334,0.06666666666666667,0.17857142857142858
2026-05-21,824031,23,10,0,57,14,97,ATH,LAA,ATH,Luis Severino,622663,0.43478260869565216,0.0,0.24561403508771928
2026-05-29,825002,7,1,0,10,1,23,ATH,ATH,NYY,Luis Severino,622663,0.14285714285714285,0.0,0.1
2026-03-26,823081,5,0,0,10,1,21,TB,STL,TB,Ian Seymour,693855,0.0,0.0,0.1
2026-03-30,823809,3,1,0,4,2,8,TB,MIL,TB,Ian Seymour,693855,0.3333333333333333,0.0,0.5
2026-04-01,823806,6,2,0,19,6,32,TB,MIL,TB,Ian Seymour,693855,0.3333333333333333,0.0,0.3157894736842105
2026-04-06,823002,6,1,0,11,3,21,TB,TB,CHC,Ian Seymour,693855,0.16666666666666666,0.0,0.2727272727272727
2026-04-10,822997,3,1,0,9,3,17,TB,TB,NYY,Ian Seymour,693855,0.3333333333333333,0.0,0.3333333333333333
2026-04-11,822996,5,3,0,8,4,21,TB,TB,NYY,Ian Seymour,693855,0.6,0.0,0.5
2026-04-15,824615,6,1,2,9,3,25,TB,CWS,TB,Ian Seymour,693855,0.16666666666666666,0.3333333333333333,0.3333333333333333
2026-04-18,823394,7,3,0,12,5,23,TB,PIT,TB,Ian Seymour,693855,0.42857142857142855,0.0,0.4166666666666667
2026-04-19,823393,6,1,0,11,3,22,TB,PIT,TB,Ian Seymour,693855,0.16666666666666666,0.0,0.2727272727272727
2026-04-21,822995,4,1,1,5,2,15,TB,TB,CIN,Ian Seymour,693855,0.25,0.25,0.4
2026-04-27,824446,4,2,1,7,1,18,TB,CLE,TB,Ian Seymour,693855,0.5,0.25,0.14285714285714285
2026-04-28,824447,4,1,1,3,1,14,TB,CLE,TB,Ian Seymour,693855,0.25,0.25,0.3333333333333333
2026-05-01,822990,4,0,0,7,1,14,TB,TB,SF,Ian Seymour,693855,0.0,0.0,0.14285714285714285
2026-05-03,822987,3,0,0,7,2,8,TB,TB,SF,Ian Seymour,693855,0.0,0.0,0.2857142857142857
2026-05-04,822984,7,2,1,15,3,28,TB,TB,TOR,Ian Seymour,693855,0.2857142857142857,0.14285714285714285,0.2
2026-05-06,822985,3,1,0,7,1,11,TB,TB,TOR,Ian Seymour,693855,0.3333333333333333,0.0,0.14285714285714285
2026-05-11,822818,4,1,1,14,1,23,TB,TOR,TB,Ian Seymour,693855,0.25,0.25,0.07142857142857142
2026-05-12,822817,4,2,0,6,4,11,TB,TOR,TB,Ian Seymour,693855,0.5,0.0,0.6666666666666666
2026-05-15,822983,8,2,0,12,3,25,TB,TB,MIA,Ian Seymour,693855,0.25,0.0,0.25
2026-05-17,822982,2,1,0,4,2,7,TB,TB,MIA,Ian Seymour,693855,0.5,0.0,0.5
2026-05-19,822979,4,1,0,7,2,12,TB,TB,BAL,Ian Seymour,693855,0.25,0.0,0.2857142857142857
2026-05-20,822977,3,0,0,4,0,9,TB,TB,BAL,Ian Seymour,693855,0.0,0.0,0.0
2026-05-22,823546,7,2,0,14,3,29,TB,NYY,TB,Ian Seymour,693855,0.2857142857142857,0.0,0.21428571428571427
2026-05-25,824838,10,2,0,14,3,38,TB,BAL,TB,Ian Seymour,693855,0.2,0.0,0.21428571428571427
2026-05-30,822975,5,1,2,7,4,23,TB,TB,LAA,Ian Seymour,693855,0.2,0.4,0.5714285714285714
2026-06-02,822971,11,1,2,15,5,43,TB,TB,DET,Ian Seymour,693855,0.09090909090909091,0.18181818181818182,0.3333333333333333
2026-06-08,822972,14,5,1,25,8,55,TB,TB,BOS,Ian Seymour,693855,0.35714285714285715,0.07142857142857142,0.32
2026-06-14,824021,16,3,3,31,9,72,TB,LAA,TB,Ian Seymour,693855,0.1875,0.1875,0.2903225806451613
2026-06-20,822967,22,4,0,42,9,81,TB,TB,WSH,Ian Seymour,693855,0.18181818181818182,0.0,0.21428571428571427
2026-06-25,822961,21,7,1,51,10,90,TB,TB,KC,Ian Seymour,693855,0.3333333333333333,0.047619047619047616,0.19607843137254902
2026-03-27,823971,16,6,2,39,13,83,LAD,LAD,AZ,Emmet Sheehan,686218,0.375,0.125,0.3333333333333333
2026-04-03,822758,27,2,3,43,8,99,LAD,WSH,LAD,Emmet Sheehan,686218,0.07407407407407407,0.1111111111111111,0.18604651162790697
2026-04-11,823967,22,6,1,37,14,77,LAD,LAD,TEX,Emmet Sheehan,686218,0.2727272727272727,0.045454545454545456,0.3783783783783784
2026-04-18,824372,21,4,2,38,9,77,LAD,COL,LAD,Emmet Sheehan,686218,0.19047619047619047,0.09523809523809523,0.23684210526315788
2026-04-24,823962,24,10,1,53,20,101,LAD,LAD,CHC,Emmet Sheehan,686218,0.4166666666666667,0.041666666666666664,0.37735849056603776
2026-05-01,823066,22,8,0,52,19,97,LAD,STL,LAD,Emmet Sheehan,686218,0.36363636363636365,0.0,0.36538461538461536
2026-05-08,823957,20,7,1,57,13,88,LAD,LAD,ATL,Emmet Sheehan,686218,0.35,0.05,0.22807017543859648
2026-05-14,823950,23,6,2,52,18,98,LAD,LAD,SF,Emmet Sheehan,686218,0.2608695652173913,0.08695652173913043,0.34615384615384615
2026-05-19,823302,18,2,1,33,5,67,LAD,SD,LAD,Emmet Sheehan,686218,0.1111111111111111,0.05555555555555555,0.15151515151515152
2026-05-25,823948,24,8,1,47,17,92,LAD,LAD,COL,Emmet Sheehan,686218,0.3333333333333333,0.041666666666666664,0.3617021276595745
2026-06-01,825078,22,3,0,42,5,92,LAD,AZ,LAD,Emmet Sheehan,686218,0.13636363636363635,0.0,0.11904761904761904
2026-06-07,823941,9,2,2,28,9,49,LAD,LAD,LAA,Emmet Sheehan,686218,0.2222222222222222,0.2222222222222222,0.32142857142857145
2026-06-14,824586,21,8,1,40,12,85,LAD,CWS,LAD,Emmet Sheehan,686218,0.38095238095238093,0.047619047619047616,0.3
2026-06-21,823934,21,4,3,37,11,82,LAD,LAD,BAL,Emmet Sheehan,686218,0.19047619047619047,0.14285714285714285,0.2972972972972973
2026-06-28,823281,20,5,2,39,15,84,LAD,SD,LAD,Emmet Sheehan,686218,0.25,0.1,0.38461538461538464
2026-03-28,824540,20,5,2,25,10,74,CIN,CIN,BOS,Brady Singer,663903,0.25,0.1,0.4
2026-04-03,822919,22,5,1,41,6,87,CIN,TEX,CIN,Brady Singer,663903,0.22727272727272727,0.045454545454545456,0.14634146341463414
2026-04-08,823885,17,3,0,34,5,73,CIN,MIA,CIN,Brady Singer,663903,0.17647058823529413,0.0,0.14705882352941177
2026-04-14,824531,25,1,0,34,1,75,CIN,CIN,SF,Brady Singer,663903,0.04,0.0,0.029411764705882353
2026-04-19,823718,27,2,4,52,9,104,CIN,MIN,CIN,Brady Singer,663903,0.07407407407407407,0.14814814814814814,0.17307692307692307
2026-04-25,824527,24,3,0,47,13,94,CIN,CIN,DET,Brady Singer,663903,0.125,0.0,0.2765957446808511
2026-05-01,823389,19,1,2,27,3,56,CIN,PIT,CIN,Brady Singer,663903,0.05263157894736842,0.10526315789473684,0.1111111111111111
2026-05-06,824683,25,6,1,42,12,96,CIN,CHC,CIN,Brady Singer,663903,0.24,0.04,0.2857142857142857
2026-05-12,824521,18,2,1,31,7,75,CIN,CIN,WSH,Brady Singer,663903,0.1111111111111111,0.05555555555555555,0.22580645161290322
2026-05-17,824436,20,6,1,39,10,86,CIN,CLE,CIN,Brady Singer,663903,0.3,0.05,0.2564102564102564
2026-05-30,824513,22,2,4,36,7,94,CIN,CIN,ATL,Brady Singer,663903,0.09090909090909091,0.18181818181818182,0.19444444444444445
2026-06-05,823049,20,6,3,33,8,89,CIN,STL,CIN,Brady Singer,663903,0.3,0.15,0.24242424242424243
2026-06-10,823287,24,5,1,41,6,95,CIN,SD,CIN,Brady Singer,663903,0.20833333333333334,0.041666666666666664,0.14634146341463414
2026-06-16,824504,22,5,3,36,12,91,CIN,CIN,NYM,Brady Singer,663903,0.22727272727272727,0.13636363636363635,0.3333333333333333
2026-06-22,824502,25,7,2,40,13,106,CIN,CIN,MIL,Brady Singer,663903,0.28,0.08,0.325
2026-06-28,823362,24,6,0,52,15,98,CIN,PIT,CIN,Brady Singer,663903,0.25,0.0,0.28846153846153844
2026-03-26,823649,9,1,2,20,5,37,PIT,NYM,PIT,Paul Skenes,694973,0.1111111111111111,0.2222222222222222,0.25
2026-04-01,824536,20,5,2,42,11,77,PIT,CIN,PIT,Paul Skenes,694973,0.25,0.1,0.2619047619047619
2026-04-07,823402,23,6,2,36,7,87,PIT,PIT,SD,Paul Skenes,694973,0.2608695652173913,0.08695652173913043,0.19444444444444445
2026-04-13,823400,20,6,1,50,13,88,PIT,PIT,WSH,Paul Skenes,694973,0.3,0.05,0.26
2026-04-18,823394,16,5,0,32,4,64,PIT,PIT,TB,Paul Skenes,694973,0.3125,0.0,0.125
2026-04-24,823800,22,7,0,45,10,93,PIT,MIL,PIT,Paul Skenes,694973,0.3181818181818182,0.0,0.2222222222222222
2026-04-30,823391,23,9,0,55,14,102,PIT,PIT,STL,Paul Skenes,694973,0.391304347826087,0.0,0.2545454545454545
2026-05-06,825091,26,7,0,53,10,97,PIT,AZ,PIT,Paul Skenes,694973,0.2692307692307692,0.0,0.18867924528301888
2026-05-12,823385,27,10,0,54,18,98,PIT,PIT,COL,Paul Skenes,694973,0.37037037037037035,0.0,0.3333333333333333
2026-05-17,823381,23,7,1,43,9,92,PIT,PIT,PHI,Paul Skenes,694973,0.30434782608695654,0.043478260869565216,0.20930232558139536
2026-05-23,822814,24,2,1,50,6,98,PIT,TOR,PIT,Paul Skenes,694973,0.08333333333333333,0.041666666666666664,0.12
2026-05-28,823378,23,10,3,49,18,103,PIT,PIT,CHC,Paul Skenes,694973,0.43478260869565216,0.13043478260869565,0.3673469387755102
2026-06-03,824188,23,7,1,50,12,109,PIT,HOU,PIT,Paul Skenes,694973,0.30434782608695654,0.043478260869565216,0.24
2026-06-09,823374,25,7,2,48,16,103,PIT,PIT,LAD,Paul Skenes,694973,0.28,0.08,0.3333333333333333
2026-06-14,823368,23,10,1,54,20,104,PIT,PIT,MIA,Paul Skenes,694973,0.43478260869565216,0.043478260869565216,0.37037037037037035
2026-06-20,824342,24,8,2,53,18,104,PIT,COL,PIT,Paul Skenes,694973,0.3333333333333333,0.08333333333333333,0.33962264150943394
2026-06-26,823363,23,7,2,51,13,96,PIT,PIT,CIN,Paul Skenes,694973,0.30434782608695654,0.08695652173913043,0.2549019607843137
2026-07-01,823446,22,5,2,44,10,81,PIT,PHI,PIT,Paul Skenes,694973,0.22727272727272727,0.09090909090909091,0.22727272727272727
2026-03-26,823325,22,6,0,35,10,74,DET,SD,DET,Tarik Skubal,669373,0.2727272727272727,0.0,0.2857142857142857
2026-04-01,825106,25,3,0,44,6,87,DET,AZ,DET,Tarik Skubal,669373,0.12,0.0,0.13636363636363635
2026-04-07,823727,24,7,2,50,17,96,DET,MIN,DET,Tarik Skubal,669373,0.2916666666666667,0.08333333333333333,0.34
2026-04-12,824293,24,7,2,44,11,96,DET,DET,MIA,Tarik Skubal,669373,0.2916666666666667,0.08333333333333333,0.25
2026-04-18,824775,23,10,2,43,18,89,DET,BOS,DET,Tarik Skubal,669373,0.43478260869565216,0.08695652173913043,0.4186046511627907
2026-04-23,824288,24,5,0,56,11,94,DET,DET,MIL,Tarik Skubal,669373,0.20833333333333334,0.0,0.19642857142857142
2026-04-29,824930,24,7,0,47,13,91,DET,ATL,DET,Tarik Skubal,669373,0.2916666666666667,0.0,0.2765957446808511
2026-06-13,824426,21,4,1,38,9,80,DET,CLE,DET,Tarik Skubal,669373,0.19047619047619047,0.047619047619047616,0.23684210526315788
2026-06-19,824264,26,8,1,50,13,94,DET,DET,CWS,Tarik Skubal,669373,0.3076923076923077,0.038461538461538464,0.26
2026-06-24,824259,22,9,0,52,20,85,DET,DET,NYY,Tarik Skubal,669373,0.4090909090909091,0.0,0.38461538461538464
